0.3um/m3	0.5um/m3	1.0um/m3	3.0um/m3	5.0um/m3	10.0um/m3
4138178	798819	88993	21189	10594	0
4333116	690756	63566	8476	6357	0
4142416	711945	80518	21189	4238	2119
4169962	781868	76280	16951	6357	2119
4218696	705588	57210	16951	8476	2119
4314046	764917	80518	25427	12713	0
4174200	735252	88993	21189	8476	2119
4392444	694994	72042	12713	8476	2119
4011046	688637	84755	16951	4238	0
4186913	714064	82636	8476	4238	0
4212339	750085	65685	14832	2119	2119
4208102	783987	65685	10594	4238	2119
4593738	841197	82636	14832	8476	0
4131822	728896	84755	12713	6357	0
4233528	743728	80518	12713	4238	4238
4027997	709826	67804	8476	2119	0
4108514	654735	78399	14832	6357	2119
4246242	714064	86874	14832	10594	2119
4184794	642022	63566	10594	4238	2119
4269549	775511	57210	14832	4238	0
4231409	805176	78399	16951	8476	2119
4246242	692875	86874	8476	6357	4238
3871199	675924	61448	10594	4238	0
4064018	667448	59329	12713	4238	0
3926290	701350	93231	19070	4238	0
3858486	673805	80518	12713	4238	0
4004689	680161	59329	14832	6357	0
3968668	661091	59329	19070	6357	0
4271668	737371	72042	12713	6357	4238
4116990	707707	76280	8476	2119	0
