0.3um/m3	0.5um/m3	1.0um/m3	3.0um/m3	5.0um/m3	10.0um/m3
3625409	754322	188581	48734	19070	2119
3699570	807294	222483	50853	21189	4238
3625409	762798	214007	57210	16951	4238
3665668	803057	237315	46615	21189	10594
3661430	773392	199175	48734	16951	4238
3890269	807294	203413	61448	29664	0
3570318	686518	184343	44497	21189	8476
3604220	690756	154678	23308	10594	2119
3972906	752203	201294	48734	36021	12713
3580912	754322	190699	31783	12713	2119
3530059	703469	184343	36021	19070	0
3572437	733134	194937	29664	12713	2119
3729234	826364	214007	33902	12713	4238
3714402	720420	141965	31783	14832	8476
3623290	741609	190699	48734	21189	8476
3542772	724658	163154	46615	16951	6357
3443185	671686	158916	19070	4238	2119
3464374	684399	131371	23308	6357	0
3193157	595406	125014	27545	6357	0
3371143	694994	150441	25427	6357	2119
3561842	701350	139846	16951	8476	4238
3303339	694994	161035	33902	12713	2119
3498276	726777	182224	23308	6357	4238
3407164	665329	137727	23308	8476	0
3282150	684399	125014	31783	19070	4238
3464374	690756	165273	27545	10594	0
3513108	667448	154678	29664	6357	0
3477087	648378	127133	27545	16951	8476
3578793	743728	180105	33902	14832	2119
3508870	625070	139846	27545	12713	2119
3371143	722539	148322	27545	10594	2119
3426234	701350	122895	27545	8476	0
3201632	608119	114420	21189	10594	4238
3292744	642022	127133	19070	6357	2119
3447423	692875	141965	25427	2119	0
3220702	625070	125014	14832	6357	2119
3453779	639903	116539	12713	8476	2119
3375381	633546	125014	23308	4238	0
3426234	622952	97469	14832	6357	4238
3269436	625070	86874	14832	0	0
3477087	629308	101706	23308	12713	0
3212227	589049	97469	12713	6357	2119
3430472	667448	95350	14832	6357	2119
3358430	576336	97469	16951	10594	6357
3438947	606001	108063	12713	6357	4238
3434709	684399	110182	25427	16951	4238
3339360	627189	86874	14832	4238	0
3379618	650497	122895	19070	8476	2119
3383856	637784	139846	21189	4238	0
3383856	614476	103825	21189	6357	2119
3186800	618714	95350	10594	6357	2119
3375381	658973	101706	16951	6357	2119
3256723	548791	91112	14832	8476	2119
3256723	574217	84755	10594	4238	0
3305457	591168	99588	23308	6357	2119
3311814	654735	108063	25427	6357	6357
3286388	580574	91112	14832	10594	0
3398688	618714	95350	10594	4238	0
3161373	631427	88993	12713	2119	0
3055429	580574	91112	14832	6357	2119
3337241	601763	91112	19070	14832	4238
3392332	599644	82636	14832	6357	0
3252485	584812	80518	10594	2119	0
3161373	510651	67804	14832	2119	2119
3159255	654735	99588	14832	4238	0
3316052	589049	76280	10594	4238	2119
3407164	603882	82636	10594	8476	2119
3360548	612357	84755	14832	8476	0
3250367	559385	48734	8476	4238	2119
3133828	555147	61448	12713	4238	0
3345716	576336	76280	10594	2119	0
3110520	557266	48734	6357	2119	0
3343597	622952	74161	10594	4238	0
3320290	578455	91112	10594	2119	0
3233415	544553	80518	12713	2119	0
3135947	578455	84755	10594	2119	0
3280031	578455	69923	12713	2119	0
3269436	567861	88993	6357	2119	0
3303339	497938	59329	8476	0	0
3354192	521245	80518	8476	4238	2119
3239772	542434	50853	10594	4238	0
3089331	572098	67804	12713	4238	0
3191038	593287	69923	4238	0	0
3197394	559385	69923	10594	6357	0
3282150	572098	63566	8476	0	0
3108401	553028	63566	10594	0	0
3294863	563623	57210	8476	2119	0
3197394	569980	82636	4238	4238	0
3207989	555147	67804	8476	2119	2119
3118996	538196	69923	6357	0	0
3388094	531840	55091	6357	0	0
3286388	576336	72042	6357	0	0
3349954	569980	86874	21189	6357	2119
3155017	553028	76280	4238	2119	0
3216464	559385	67804	8476	2119	0
3015171	572098	57210	8476	2119	0
3237653	527602	55091	4238	2119	0
3277912	563623	95350	16951	6357	0
3102045	519126	57210	6357	2119	0
2960080	495819	69923	8476	0	0
3174087	504294	59329	4238	2119	0
3089331	569980	40259	2119	2119	0
3352073	572098	55091	14832	6357	0
3241891	536077	57210	6357	2119	0
3182562	593287	84755	10594	2119	0
3366905	527602	59329	0	0	0
3138066	525483	65685	0	0	0
3212227	580574	63566	10594	2119	0
3296982	517007	38140	2119	0	0
3366905	618714	63566	4238	2119	0
3210108	595406	48734	2119	2119	0
3388094	533959	55091	6357	0	0
3184681	502175	59329	2119	0	0
3337241	559385	80518	12713	6357	2119
3118996	544553	48734	2119	0	0
3127471	555147	65685	0	0	0
3114758	578455	57210	4238	2119	0
3114758	540315	65685	4238	2119	0
3214346	485224	50853	0	0	0
3082975	555147	65685	4238	0	0
3146541	548791	52972	4238	0	0
3049073	555147	50853	4238	0	0
3142303	483105	40259	10594	2119	0
3235534	557266	74161	2119	0	0
3290625	504294	65685	6357	4238	2119
3182562	538196	31783	4238	4238	0
3174087	601763	69923	6357	4238	0
3057548	497938	50853	4238	0	0
3227059	529721	36021	0	0	0
3030003	464035	48734	4238	2119	0
3106282	491581	59329	0	0	0
3229178	514889	31783	8476	4238	0
3055429	504294	63566	8476	6357	2119
3180443	625070	57210	0	0	0
3199513	533959	40259	0	0	0
2985506	434371	36021	2119	0	0
3241891	527602	63566	4238	2119	2119
3074499	523364	50853	2119	0	0
3008814	504294	59329	4238	2119	0
3063905	508532	44497	4238	2119	0
3133828	525483	61448	6357	2119	0
3237653	582693	50853	8476	2119	0
3123234	487343	63566	4238	4238	0
3110520	489462	50853	2119	2119	0
3163492	421658	31783	2119	2119	0
2974912	440728	36021	0	0	0
2991863	457679	46615	4238	2119	0
3116877	491581	61448	2119	2119	2119
3284269	523364	38140	0	0	0
3118996	550910	31783	2119	0	0
3131709	464035	42378	0	0	0
3125352	540315	59329	2119	0	0
3155017	544553	40259	4238	0	0
3061786	536077	59329	2119	2119	0
3032122	536077	69923	0	0	0
3106282	540315	31783	6357	2119	0
2996101	510651	42378	0	0	0
3093569	493700	69923	4238	2119	0
3040597	578455	63566	0	0	0
3104164	497938	36021	0	0	0
3184681	565742	63566	4238	2119	2119
3244010	478868	57210	2119	0	0
3250367	491581	36021	2119	2119	0
3127471	489462	31783	0	0	0
3193157	523364	42378	2119	0	0
3099926	527602	59329	8476	2119	0
3010933	512770	46615	0	0	0
3377500	567861	50853	4238	2119	0
3231297	540315	40259	2119	0	0
3246129	508532	52972	2119	0	0
3059667	555147	50853	2119	0	0
3148660	569980	50853	2119	0	0
3116877	485224	48734	0	0	0
3229178	538196	48734	0	0	0
3106282	495819	50853	4238	0	0
3106282	478868	44497	2119	0	0
3148660	567861	50853	0	0	0
3127471	500056	57210	0	0	0
3155017	500056	40259	4238	0	0
3167730	601763	42378	4238	2119	0
3233415	550910	44497	0	0	0
3078737	586931	63566	0	0	0
3199513	563623	44497	4238	4238	2119
3059667	489462	40259	6357	0	0
3193157	542434	36021	0	0	0
3157136	550910	36021	2119	2119	0
3180443	567861	42378	0	0	0
3068143	474630	44497	0	0	0
3188919	536077	31783	4238	0	0
3197394	555147	52972	2119	0	0
3044835	531840	57210	8476	0	0
3222821	491581	42378	4238	0	0
3237653	504294	50853	2119	0	0
3140185	497938	40259	0	0	0
3292744	491581	40259	4238	0	0
3171968	508532	33902	0	0	0
3146541	519126	40259	2119	0	0
3140185	567861	55091	0	0	0
3116877	521245	55091	8476	2119	0
3123234	502175	46615	6357	0	0
3152898	519126	36021	0	0	0
3282150	553028	61448	0	0	0
3199513	523364	57210	0	0	0
3244010	548791	69923	4238	2119	0
3201632	591168	52972	4238	0	0
3127471	546672	38140	2119	0	0
3176206	563623	50853	0	0	0
3070261	487343	44497	2119	0	0
3104164	533959	40259	2119	0	0
3205870	538196	61448	2119	0	0
3165611	502175	29664	2119	2119	0
3188919	601763	50853	0	0	0
3125352	502175	38140	4238	2119	0
3027884	438609	38140	0	0	0
3099926	476749	36021	2119	0	0
3197394	500056	48734	4238	4238	0
3146541	567861	33902	2119	0	0
3114758	495819	25427	0	0	0
3110520	523364	46615	4238	2119	0
3108401	442847	46615	0	0	0
3174087	508532	48734	0	0	0
3121115	544553	59329	2119	0	0
3267318	461916	52972	4238	0	0
3224940	510651	40259	0	0	0
3131709	538196	50853	2119	0	0
3271555	582693	25427	2119	0	0
3118996	521245	42378	0	0	0
3155017	493700	50853	0	0	0
3068143	561504	48734	4238	0	0
3063905	519126	29664	0	0	0
3237653	574217	65685	6357	2119	0
3246129	489462	33902	0	0	0
3256723	533959	57210	2119	2119	0
3220702	542434	38140	0	0	0
3330884	510651	44497	2119	2119	0
3339360	567861	61448	2119	2119	0
3138066	470392	55091	2119	0	0
3222821	506413	36021	2119	0	0
3080856	559385	31783	2119	2119	0
3216464	548791	44497	0	0	0
3135947	489462	55091	0	0	0
3233415	517007	36021	2119	0	0
3127471	544553	57210	0	0	0
3068143	487343	40259	0	0	0
3199513	502175	36021	2119	0	0
3237653	500056	36021	2119	0	0
3233415	555147	40259	0	0	0
3222821	449203	33902	0	0	0
3254604	497938	44497	2119	0	0
3171968	502175	46615	4238	0	0
3244010	506413	50853	0	0	0
3237653	542434	50853	2119	2119	0
3070261	493700	29664	2119	0	0
3199513	502175	50853	0	0	0
3074499	449203	31783	2119	0	0
3129590	500056	40259	2119	0	0
3133828	480986	42378	0	0	0
3068143	512770	44497	0	0	0
3121115	497938	50853	0	0	0
3218583	567861	42378	6357	0	0
3129590	497938	44497	2119	2119	0
3116877	555147	38140	2119	0	0
3118996	500056	38140	2119	0	0
3123234	472511	44497	0	0	0
3095688	506413	29664	0	0	0
3207989	521245	38140	2119	2119	0
3066024	517007	44497	2119	0	0
3161373	500056	52972	0	0	0
3152898	538196	57210	4238	2119	0
3074499	470392	42378	0	0	0
3070261	512770	48734	2119	0	0
3129590	553028	50853	2119	2119	0
3057548	470392	44497	4238	0	0
3176206	567861	52972	2119	0	0
3129590	466154	36021	0	0	0
2998219	521245	25427	0	0	0
3250367	601763	31783	4238	2119	0
3146541	559385	42378	0	0	0
3027884	502175	31783	0	0	0
2987625	493700	36021	0	0	0
3133828	461916	42378	0	0	0
3133828	497938	36021	0	0	0
3110520	483105	50853	0	0	0
3161373	500056	42378	0	0	0
3210108	491581	40259	0	0	0
3224940	521245	44497	0	0	0
3116877	525483	38140	0	0	0
3182562	561504	42378	2119	0	0
3184681	533959	67804	2119	0	0
3129590	502175	33902	2119	2119	2119
3171968	474630	40259	2119	2119	0
